# Chunk-averaged data for fix binvelocity_data and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
161000 31 1949.0000000000002
  9 15.5833 46.2169 5.34471e-05
  10 17.4167 48.2809 -0.000200474
  11 19.25 47.43 0.000346046
  12 21.0833 49.7394 0.000135036
  13 22.9167 47.3566 -6.05671e-05
  14 24.75 48.7434 -5.9857e-05
  15 26.5833 45.5331 -1.60056e-05
  16 28.4167 48.3426 -0.000182853
  17 30.25 48.3134 -0.000192714
  18 32.0833 50.0109 -0.000209238
  19 33.9167 46.5549 -0.000316685
  20 35.75 44.3649 -0.000154513
  21 37.5833 48.5811 -1.20363e-05
  22 39.4167 48.4509 6.23999e-05
  23 41.25 47.9226 0.000270803
  24 43.0833 54.2646 0.000261366
  25 44.9167 40.0477 0.000307928
  26 46.75 75.2077 0.000311378
  27 48.5833 0.0951429 -5.43986e-05
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1834000 31 1949.0000000000005
  1 0.916667 362.01 -0.00169981
  2 2.75 66.8151 -0.000799415
  3 4.58333 34.7809 -0.000748681
  4 6.41667 56.6954 -0.000492499
  5 8.25 46.2754 -0.000438804
  6 10.0833 46.8946 -0.000327292
  7 11.9167 50.3534 -0.000142922
  8 13.75 43.6797 -6.97588e-05
  9 15.5833 50.536 -0.000179072
  10 17.4167 47.7966 -8.69809e-06
  11 19.25 46.6989 -9.65446e-05
  12 21.0833 46.1357 -4.26878e-05
  13 22.9167 48.7217 -0.000264385
  14 24.75 49.3963 -0.000436425
  15 26.5833 44.1377 -0.000162614
  16 28.4167 49.2989 -0.000104976
  17 30.25 47.2523 -3.53442e-05
  18 32.0833 45.9817 5.74136e-05
  19 33.9167 47.2226 0.000217161
  20 35.75 48.016 9.80516e-05
  21 37.5833 49.1094 3.56666e-05
  22 39.4167 48.0423 -0.000179279
  23 41.25 48.7703 -8.55336e-05
  24 43.0833 51.3771 0.000103095
  25 44.9167 38.3491 0.000140775
  26 46.75 72.6431 3.16068e-06
  27 48.5833 0.00942857 0.000872184
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1837500 31 1948.9999999999998
  1 0.916667 362.01 -0.00169964
  2 2.75 62.8303 -0.000368479
  3 4.58333 36.3266 -0.000236554
  4 6.41667 51.6374 -0.00026642
  5 8.25 49.3809 -0.000290836
  6 10.0833 45.5094 -6.49446e-05
  7 11.9167 51.0683 -0.000171062
  8 13.75 46.9883 -0.000342006
  9 15.5833 47.4366 -0.000472483
  10 17.4167 50.4171 -0.000467424
  11 19.25 47.4629 -0.000465472
  12 21.0833 50.1374 -0.000186925
  13 22.9167 48.9817 -0.000124042
  14 24.75 52.5257 -0.000374334
  15 26.5833 45.0989 -0.000177735
  16 28.4167 48.3274 -0.000451117
  17 30.25 45.3549 -4.83872e-05
  18 32.0833 48.5917 -3.33322e-05
  19 33.9167 46.9366 -9.59674e-06
  20 35.75 46.2197 -5.90012e-05
  21 37.5833 47.1577 0.000226533
  22 39.4167 46.8337 0.000432345
  23 41.25 45.7514 8.37993e-05
  24 43.0833 51.3109 0.000106244
  25 44.9167 35.7526 -5.08454e-05
  26 46.75 76.8117 -7.93297e-05
  27 48.5833 0.140286 0.002063
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1841000 31 1948.9999999999998
  1 0.916667 362.033 -0.00170038
  2 2.75 65.4791 -0.000161511
  3 4.58333 33.2474 -0.000100712
  4 6.41667 57.2949 -0.000273361
  5 8.25 44.8097 -0.000126263
  6 10.0833 47.0271 -0.000214579
  7 11.9167 48.7123 -0.000225649
  8 13.75 50.6823 -0.000393799
  9 15.5833 46.4891 -0.000538328
  10 17.4167 49.1937 -0.000457078
  11 19.25 47.6489 -0.00035851
  12 21.0833 49.1071 -0.000291773
  13 22.9167 48.472 -0.000277586
  14 24.75 46.3971 -0.000323012
  15 26.5833 48.0283 -0.00034519
  16 28.4167 47.1289 5.33718e-05
  17 30.25 48.0323 -9.00794e-05
  18 32.0833 48.616 -0.000157896
  19 33.9167 47.5431 4.79259e-05
  20 35.75 47.4066 -1.43795e-05
  21 37.5833 47.9386 0.000127741
  22 39.4167 47.1583 0.000242687
  23 41.25 46.6126 6.18452e-05
  24 43.0833 51.9806 3.22701e-05
  25 44.9167 34.5731 0.000350909
  26 46.75 75.158 9.07459e-05
  27 48.5833 0.229714 -8.75233e-05
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1844500 31 1949
  1 0.916667 362.033 -0.0017
  2 2.75 64.5826 9.77422e-05
  3 4.58333 32.14 0.000123839
  4 6.41667 56.9897 -0.000110414
  5 8.25 42.2303 -0.000384937
  6 10.0833 48.1894 -0.00049006
  7 11.9167 49.5146 -0.000331963
  8 13.75 46.538 -0.000211942
  9 15.5833 47.4151 -0.000303481
  10 17.4167 47.2129 -0.000255986
  11 19.25 48.0629 -0.000192057
  12 21.0833 45.7791 -0.000281674
  13 22.9167 49.5703 -7.78996e-05
  14 24.75 49.472 -0.000211486
  15 26.5833 48.5671 -0.000191064
  16 28.4167 49.0143 -0.000284778
  17 30.25 50.1229 -7.36046e-05
  18 32.0833 45.8809 8.21679e-05
  19 33.9167 48.6903 0.000175662
  20 35.75 48.1691 0.00020625
  21 37.5833 46.5531 1.39725e-05
  22 39.4167 49.2551 1.06141e-05
  23 41.25 47.6603 0.00013217
  24 43.0833 53.3271 -0.000190516
  25 44.9167 35.3174 -0.000392073
  26 46.75 74.516 0.000210608
  27 48.5833 0.196571 0.000562644
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1848000 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 66.0366 -0.000740742
  3 4.58333 33.1106 -0.000682252
  4 6.41667 55.4606 -0.000738144
  5 8.25 45.5609 -0.000396814
  6 10.0833 48.6554 -0.000289584
  7 11.9167 48.3589 1.09447e-05
  8 13.75 47.2383 -0.000119825
  9 15.5833 48.8163 -0.000221505
  10 17.4167 50.5731 -0.000117607
  11 19.25 47.7506 -0.000276984
  12 21.0833 47.6466 -0.000233451
  13 22.9167 49.9983 -0.000302199
  14 24.75 46.7109 0.000127151
  15 26.5833 48.2637 0.00010227
  16 28.4167 47.8534 -0.000161945
  17 30.25 46.612 9.70459e-05
  18 32.0833 48.5637 -2.17337e-05
  19 33.9167 46.542 0.000343508
  20 35.75 48.9323 0.00017688
  21 37.5833 46.3246 0.000290933
  22 39.4167 45.836 0.00034573
  23 41.25 47.7337 0.000251739
  24 43.0833 49.6246 0.000378215
  25 44.9167 35.0183 0.000484948
  26 46.75 77.6969 0.000316977
  27 48.5833 0.082 -0.00138891
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1851500 31 1949
  1 0.916667 362 -0.0017
  2 2.75 65.624 -0.000870972
  3 4.58333 32.9809 -0.000876393
  4 6.41667 55.9834 -0.00049512
  5 8.25 45.1974 -0.000552854
  6 10.0833 50.1243 -0.000382132
  7 11.9167 48.6151 -0.000415144
  8 13.75 48.4457 -0.000227084
  9 15.5833 48.9503 -0.000160247
  10 17.4167 47.8509 -8.24717e-05
  11 19.25 46.8009 7.53563e-05
  12 21.0833 46.636 -0.000143841
  13 22.9167 49.8166 6.22527e-05
  14 24.75 47.1514 7.18923e-05
  15 26.5833 47.1777 0.000312708
  16 28.4167 48.9131 5.55066e-05
  17 30.25 47.7263 0.000200604
  18 32.0833 47.3414 0.000111984
  19 33.9167 49.4571 0.000214528
  20 35.75 45.3031 1.80437e-05
  21 37.5833 47.9874 5.05444e-05
  22 39.4167 49.234 0.000144628
  23 41.25 46.3523 0.000478533
  24 43.0833 52.2297 0.000387586
  25 44.9167 36.6851 0.000544709
  26 46.75 72.218 0.000482679
  27 48.5833 0.197714 0.00177387
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1855000 31 1948.9999999999998
  1 0.916667 362.061 -0.00170026
  2 2.75 64.3669 -0.000321276
  3 4.58333 32.9629 -0.000281456
  4 6.41667 55.4769 -0.000388844
  5 8.25 45.3551 -0.000328973
  6 10.0833 46.1383 -0.00036544
  7 11.9167 50.0091 -0.000525772
  8 13.75 45.5406 -0.000305652
  9 15.5833 45.9069 -0.000252311
  10 17.4167 47.7934 -0.000259902
  11 19.25 48.5797 -0.000339213
  12 21.0833 45.7046 -6.26411e-05
  13 22.9167 48.1443 -0.000189869
  14 24.75 46.2226 -1.94909e-05
  15 26.5833 48.0743 -3.43679e-05
  16 28.4167 49.0634 -0.000108865
  17 30.25 48.3683 0.000319626
  18 32.0833 49.5643 0.00022053
  19 33.9167 47.2197 0.000215653
  20 35.75 49.8331 0.000367393
  21 37.5833 47.9109 0.000459119
  22 39.4167 48.8803 0.000189793
  23 41.25 48.1523 0.000381275
  24 43.0833 53.4843 0.000440447
  25 44.9167 35.8834 0.000421672
  26 46.75 76.0186 0.000354667
  27 48.5833 0.285143 0.00240756
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1858500 31 1949
  1 0.916667 362.063 -0.00170006
  2 2.75 62.7843 -0.00049709
  3 4.58333 32.3874 -0.0005325
  4 6.41667 56.1143 -0.000337687
  5 8.25 45.4646 -0.000272146
  6 10.0833 49.4991 -0.000464072
  7 11.9167 48.2003 -0.000278678
  8 13.75 49.0374 -0.00033307
  9 15.5833 47.7543 -0.000171773
  10 17.4167 47.3731 -9.56806e-05
  11 19.25 48.0889 0.000167071
  12 21.0833 49.1251 9.59381e-05
  13 22.9167 47.7071 0.000250028
  14 24.75 47.4446 -2.83985e-05
  15 26.5833 49.1971 1.93856e-05
  16 28.4167 44.94 -2.16357e-05
  17 30.25 50.6031 -8.19431e-05
  18 32.0833 46.8091 -3.44592e-05
  19 33.9167 46.2783 -5.27397e-05
  20 35.75 47.8857 -0.000224586
  21 37.5833 48.3526 -0.000201719
  22 39.4167 46.8137 6.66123e-05
  23 41.25 47.2231 0.000507601
  24 43.0833 53.5517 0.000420053
  25 44.9167 37.7183 0.000344866
  26 46.75 74.3989 0.000449496
  27 48.5833 0.185143 0.00102617
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1862000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 63.2789 -0.000270268
  3 4.58333 31.844 -0.000297668
  4 6.41667 55.5051 -0.000401622
  5 8.25 44.6317 -0.000508096
  6 10.0833 47.5729 -0.00040172
  7 11.9167 45.316 -0.000389958
  8 13.75 47.1009 -0.000431643
  9 15.5833 48.7014 -0.000270388
  10 17.4167 45.0626 -0.000306424
  11 19.25 48.7754 -0.00029952
  12 21.0833 48.7451 -3.1681e-05
  13 22.9167 45.8291 -1.39835e-06
  14 24.75 50.3129 -0.000145499
  15 26.5833 47.9914 4.01857e-05
  16 28.4167 48.5863 0.000128847
  17 30.25 45.7474 0.000338187
  18 32.0833 48.1126 0.000295588
  19 33.9167 47.2666 0.000328285
  20 35.75 47.4309 0.000149294
  21 37.5833 49.5171 -2.9043e-05
  22 39.4167 48.4266 0.00012551
  23 41.25 48.3586 0.000125196
  24 43.0833 53.4497 -1.17768e-05
  25 44.9167 38.3726 0.000130302
  26 46.75 78.8117 0.000257514
  27 48.5833 0.252571 0.0014747
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1865500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 65.5869 -0.000289281
  3 4.58333 32.6654 -0.000383473
  4 6.41667 54.518 -0.000617899
  5 8.25 48.8823 -0.000741134
  6 10.0833 46.3649 -0.000663504
  7 11.9167 46.7077 -0.00044504
  8 13.75 47.4091 -0.000278822
  9 15.5833 47.7354 -0.000120529
  10 17.4167 45.1946 5.91954e-05
  11 19.25 47.4366 0.00033759
  12 21.0833 47.1917 0.000128458
  13 22.9167 45.9471 0.000116828
  14 24.75 49.672 0.000129921
  15 26.5833 50.8171 9.23566e-05
  16 28.4167 46.8346 3.06372e-05
  17 30.25 50.2054 0.000196501
  18 32.0833 47.1246 3.57822e-05
  19 33.9167 48.7209 0.000147426
  20 35.75 49.4271 0.00020129
  21 37.5833 46.2114 8.702e-06
  22 39.4167 47.7989 0.00011863
  23 41.25 48.4771 -0.000182764
  24 43.0833 50.9803 -0.000243807
  25 44.9167 36.5249 -0.000206146
  26 46.75 76.348 -0.000282996
  27 48.5833 0.218 -0.000925663
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1869000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 64.9971 -0.000572313
  3 4.58333 30.7097 -0.000350303
  4 6.41667 57.2103 -0.000453513
  5 8.25 42.6291 -0.000694076
  6 10.0833 50.4883 -0.000584547
  7 11.9167 47.3617 -0.000453953
  8 13.75 47.8831 -0.000312493
  9 15.5833 46.0563 -0.000288964
  10 17.4167 46.0611 -0.000231597
  11 19.25 48.786 0.000135252
  12 21.0833 43.8511 0.000118872
  13 22.9167 46.3637 0.000146207
  14 24.75 48.8631 0.000254495
  15 26.5833 48.1163 0.000225537
  16 28.4167 48.0809 -6.41914e-06
  17 30.25 46.0231 8.99413e-05
  18 32.0833 49.9597 -0.000115165
  19 33.9167 46.53 -0.000115428
  20 35.75 49.77 4.50716e-05
  21 37.5833 49.286 -0.00035055
  22 39.4167 48.2377 -0.000227021
  23 41.25 47.9791 -0.000131196
  24 43.0833 51.8971 -0.000194585
  25 44.9167 38.0211 -0.000426261
  26 46.75 79.6886 -0.00030881
  27 48.5833 0.149429 0.00228541
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1872500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 65.7869 -0.000709839
  3 4.58333 31.8783 -0.000647711
  4 6.41667 55.986 -0.000564189
  5 8.25 44.7463 -0.000638031
  6 10.0833 47.4106 -0.000501992
  7 11.9167 48.4034 -0.000409826
  8 13.75 46.5751 -0.000139418
  9 15.5833 48.4551 -0.000338379
  10 17.4167 47.5871 -7.37886e-05
  11 19.25 48.8403 -0.000142092
  12 21.0833 46.5669 -0.000187719
  13 22.9167 47.8934 3.73798e-05
  14 24.75 47.1631 -0.000110952
  15 26.5833 47.1429 -0.000191311
  16 28.4167 47.2171 -2.37886e-06
  17 30.25 48.1069 -8.79639e-05
  18 32.0833 47.4454 -0.000183288
  19 33.9167 47.0677 -0.000191256
  20 35.75 44.4403 -9.59942e-05
  21 37.5833 53.2134 2.35049e-05
  22 39.4167 44.6714 -0.000106997
  23 41.25 49.7346 -0.000105524
  24 43.0833 53.2583 6.14881e-06
  25 44.9167 37.1323 2.38469e-06
  26 46.75 78.1794 -9.72931e-05
  27 48.5833 0.0977143 -0.00293218
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1876000 31 1948.9999999999998
  1 0.916667 362.02 -0.0017
  2 2.75 63.0891 -0.000980408
  3 4.58333 30.9651 -0.00114195
  4 6.41667 57.6623 -0.000987427
  5 8.25 45.1649 -0.000971513
  6 10.0833 46.9369 -0.000673428
  7 11.9167 47.9343 -0.000606082
  8 13.75 46.2611 -0.000537065
  9 15.5833 46.8557 -0.000524819
  10 17.4167 50.058 -7.21252e-05
  11 19.25 44.8414 -0.000234521
  12 21.0833 50.0986 -0.000196537
  13 22.9167 46.3311 -0.000227157
  14 24.75 47.3403 -7.75912e-05
  15 26.5833 47.6009 8.68969e-05
  16 28.4167 44.7277 3.64023e-05
  17 30.25 50.8266 2.54439e-05
  18 32.0833 47.8763 -1.2018e-05
  19 33.9167 49.8023 -4.87644e-05
  20 35.75 46.5057 -2.89976e-06
  21 37.5833 48.4629 0.000131433
  22 39.4167 47.0106 0.000205691
  23 41.25 49.6326 0.000255731
  24 43.0833 54.82 4.90616e-05
  25 44.9167 35.0991 0.000338761
  26 46.75 78.8486 0.000333181
  27 48.5833 0.227714 0.00117603
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1879500 31 1949.0000000000005
  1 0.916667 362.021 -0.00170009
  2 2.75 65.1111 -0.000907881
  3 4.58333 31.1697 -0.000825389
  4 6.41667 57.628 -0.000828522
  5 8.25 44.074 -0.000699185
  6 10.0833 49.5514 -0.000790537
  7 11.9167 46.9017 -0.000783939
  8 13.75 49.292 -0.000479689
  9 15.5833 44.8223 -0.000384401
  10 17.4167 48.626 -0.000560503
  11 19.25 47.9283 -0.000435434
  12 21.0833 46.9483 -0.000151402
  13 22.9167 49.196 -0.000193832
  14 24.75 48.2617 -8.66397e-07
  15 26.5833 45.9569 -0.000339063
  16 28.4167 48.4014 -7.92482e-05
  17 30.25 47.7197 -0.000156926
  18 32.0833 50.092 0.00015643
  19 33.9167 47.1369 -8.50976e-05
  20 35.75 51.0389 0.000360769
  21 37.5833 47.5123 0.000140636
  22 39.4167 47.0649 0.000147991
  23 41.25 47.7703 0.00038997
  24 43.0833 52.9891 0.000551536
  25 44.9167 37.9317 0.000520104
  26 46.75 71.5851 0.000291827
  27 48.5833 0.269714 0.00016033
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1883000 31 1949.0000000000002
  1 0.916667 362.148 -0.00170008
  2 2.75 66.8377 -0.000517317
  3 4.58333 34.3946 -0.000507539
  4 6.41667 57.03 -0.000567895
  5 8.25 46.7191 -0.000516555
  6 10.0833 46.566 -0.000549891
  7 11.9167 46.1194 -0.000401081
  8 13.75 45.7929 -0.000537355
  9 15.5833 48.0766 -0.000248116
  10 17.4167 44.1066 -0.00056493
  11 19.25 51.5517 -0.000449378
  12 21.0833 45.5277 -0.000452
  13 22.9167 47.8206 -6.50035e-05
  14 24.75 45.8443 -0.00034504
  15 26.5833 46.0923 -0.000416839
  16 28.4167 48.4029 -0.000392447
  17 30.25 46.6386 -0.000320529
  18 32.0833 49.8071 -9.68987e-05
  19 33.9167 48.4671 -3.03079e-05
  20 35.75 49.814 4.30244e-05
  21 37.5833 46.7077 8.58503e-05
  22 39.4167 45.5411 0.000232015
  23 41.25 50.6674 9.29605e-05
  24 43.0833 51.9763 0.000233665
  25 44.9167 37.2174 0.000298011
  26 46.75 76.9429 0.000392252
  27 48.5833 0.190286 0.00101126
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1886500 31 1949.0000000000002
  1 0.916667 362.017 -0.00169978
  2 2.75 62.9543 -0.000284968
  3 4.58333 33.5226 -0.000111572
  4 6.41667 57.91 -0.000369275
  5 8.25 47.7534 -0.000372568
  6 10.0833 47.7954 -0.000595295
  7 11.9167 47.7494 -0.000582151
  8 13.75 47.5411 -0.000471377
  9 15.5833 48.5074 -0.000171443
  10 17.4167 47.0749 -0.000118184
  11 19.25 47.1106 -1.75009e-05
  12 21.0833 47.4611 -0.000210697
  13 22.9167 45.6343 -0.000506767
  14 24.75 49.9986 -0.000574361
  15 26.5833 45.2217 -0.000593296
  16 28.4167 47.8931 -0.000534347
  17 30.25 48.1146 -0.000210416
  18 32.0833 48.2069 -0.000226102
  19 33.9167 49.8491 -0.000264353
  20 35.75 48.0814 -0.000374119
  21 37.5833 48.312 -0.000124449
  22 39.4167 45.1014 8.66361e-05
  23 41.25 48.982 0.00021566
  24 43.0833 51.0257 0.000596799
  25 44.9167 39.6163 0.000681763
  26 46.75 73.1883 0.000477887
  27 48.5833 0.377143 0.001325
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1890000 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 65.4363 -0.000395634
  3 4.58333 30.8611 9.76269e-05
  4 6.41667 57.6066 -0.000152523
  5 8.25 44.732 -0.000318276
  6 10.0833 47.9523 -0.000183402
  7 11.9167 50.9263 -0.000355211
  8 13.75 47.0309 -0.00018936
  9 15.5833 47.2597 -0.000207893
  10 17.4167 48.3454 -0.000185179
  11 19.25 47.3677 -2.94333e-05
  12 21.0833 48.0806 8.48563e-05
  13 22.9167 44.3394 -0.000165556
  14 24.75 50.1023 -0.000191638
  15 26.5833 46.6611 -0.000177439
  16 28.4167 47.1497 -0.000351146
  17 30.25 46.9849 -0.000370192
  18 32.0833 45.866 -0.000261259
  19 33.9167 48.5811 -0.000110692
  20 35.75 48.0071 -1.54368e-05
  21 37.5833 48.17 0.000286826
  22 39.4167 48.9714 0.000177969
  23 41.25 49.7417 3.18379e-05
  24 43.0833 51.1329 7.40343e-05
  25 44.9167 38.5897 -0.000139245
  26 46.75 74.8786 -7.13843e-05
  27 48.5833 0.225143 0.0015731
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1893500 31 1949
  1 0.916667 362 -0.0017
  2 2.75 62.42 -0.000245407
  3 4.58333 33.184 -0.000376058
  4 6.41667 56.1811 -0.000409162
  5 8.25 46.4331 -0.000464039
  6 10.0833 48.8186 -0.000279762
  7 11.9167 47.9657 -0.000261755
  8 13.75 48.4429 -0.00032817
  9 15.5833 46.4143 -0.000270982
  10 17.4167 47.04 -0.000206335
  11 19.25 48.08 -0.000555159
  12 21.0833 47.6 -0.000403375
  13 22.9167 45.3934 -0.000381805
  14 24.75 50.5514 -0.000136928
  15 26.5833 47.2166 -7.33926e-06
  16 28.4167 50.004 0.000158873
  17 30.25 47.7206 -3.23537e-05
  18 32.0833 48.1486 0.000333386
  19 33.9167 46.1229 0.000101175
  20 35.75 47.7977 8.83587e-06
  21 37.5833 48.4349 -7.28522e-05
  22 39.4167 43.3049 -3.32213e-05
  23 41.25 48.9146 2.21268e-05
  24 43.0833 54.0111 0.000194632
  25 44.9167 36.0131 6.54849e-05
  26 46.75 78.5869 0.000126625
  27 48.5833 0.199714 -0.000511664
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1897000 31 1949
  1 0.916667 362.017 -0.00170018
  2 2.75 61.7929 -0.000460174
  3 4.58333 32.5394 -0.000459905
  4 6.41667 55.8531 -0.000504142
  5 8.25 46.944 -0.000309208
  6 10.0833 48.7043 -0.000450389
  7 11.9167 46.4574 -7.14394e-05
  8 13.75 48.7511 -8.3792e-06
  9 15.5833 48.0583 -5.0843e-05
  10 17.4167 47.1626 -0.000255213
  11 19.25 47.1369 -0.000182853
  12 21.0833 46.9091 -0.00020598
  13 22.9167 47.9651 0.000106428
  14 24.75 47.1574 -8.72669e-06
  15 26.5833 49.2671 -0.000119638
  16 28.4167 47.3129 -8.72609e-05
  17 30.25 49.2514 -8.64653e-05
  18 32.0833 48.676 -0.000211648
  19 33.9167 46.0894 -7.35436e-05
  20 35.75 49.862 0.00018058
  21 37.5833 47.1311 0.000267792
  22 39.4167 47.5131 0.000323478
  23 41.25 47.7654 0.0003265
  24 43.0833 52.388 -5.64866e-06
  25 44.9167 39.5577 -0.000136807
  26 46.75 74.6563 -0.000116516
  27 48.5833 0.0802857 0.00165399
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1900500 31 1949
  1 0.916667 362.093 -0.00169923
  2 2.75 61.4591 -0.000487419
  3 4.58333 34.5837 -0.000294221
  4 6.41667 57.2991 -0.000321909
  5 8.25 42.8029 -0.000301135
  6 10.0833 52.088 -0.000449439
  7 11.9167 46.1043 -0.000365849
  8 13.75 49.0254 -0.000297353
  9 15.5833 49.916 -0.000368001
  10 17.4167 45.7554 -0.000297774
  11 19.25 49.2249 -0.000106379
  12 21.0833 45.7266 8.44461e-05
  13 22.9167 48.2331 0.000152076
  14 24.75 48.1554 0.000225353
  15 26.5833 47.9343 0.000320123
  16 28.4167 47.6806 0.000272931
  17 30.25 48.3531 -2.72153e-05
  18 32.0833 48.096 2.00347e-05
  19 33.9167 47.0754 -6.12184e-05
  20 35.75 48.0811 -8.79689e-05
  21 37.5833 47.4623 -0.000259436
  22 39.4167 47.3483 -0.000161053
  23 41.25 47.552 -0.000226735
  24 43.0833 54.0331 -6.71679e-05
  25 44.9167 34.5566 0.000266933
  26 46.75 75.6466 0.000409596
  27 48.5833 0.713714 0.00110551
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1904000 31 1949
  1 0.916667 362.041 -0.00170025
  2 2.75 60.82 -0.000862009
  3 4.58333 32.8037 -0.000637091
  4 6.41667 54.4751 -0.000755796
  5 8.25 46.7289 -0.000278209
  6 10.0833 46.4891 -0.000573904
  7 11.9167 48.3074 -0.000785011
  8 13.75 47.6214 -0.000592189
  9 15.5833 48.0986 -0.000359332
  10 17.4167 48.018 -0.000239832
  11 19.25 47.6057 2.73271e-05
  12 21.0833 47.6586 -0.000163045
  13 22.9167 48.0486 5.34191e-05
  14 24.75 47.454 -0.000111594
  15 26.5833 45.7774 -0.000229761
  16 28.4167 49.6106 -0.000466573
  17 30.25 46.5569 -0.000140231
  18 32.0833 50.3331 8.59939e-05
  19 33.9167 49.76 0.000286258
  20 35.75 45.6874 0.000137055
  21 37.5833 50.94 0.00042671
  22 39.4167 46.814 0.000387178
  23 41.25 44.5091 0.000386634
  24 43.0833 55.5089 0.000546991
  25 44.9167 36.3129 0.000633937
  26 46.75 78.7526 0.000559916
  27 48.5833 0.266571 0.00197261
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1907500 31 1949
  1 0.916667 362.055 -0.00169995
  2 2.75 61.9123 -0.000502027
  3 4.58333 31.5749 -0.000737149
  4 6.41667 56.1509 -0.000609949
  5 8.25 44.2051 -0.000849646
  6 10.0833 48.2569 -0.000553116
  7 11.9167 46.6737 -0.000348241
  8 13.75 49.1037 -0.000486736
  9 15.5833 47.9437 -0.000353556
  10 17.4167 47.7463 -0.000373631
  11 19.25 47.5743 -0.000367241
  12 21.0833 48.6534 -0.000310243
  13 22.9167 46.6789 -0.000396927
  14 24.75 47.2183 -8.42849e-05
  15 26.5833 48.2849 -2.19903e-05
  16 28.4167 49.1037 -7.46614e-05
  17 30.25 46.7249 5.64121e-06
  18 32.0833 51.404 0.00032084
  19 33.9167 47.9154 0.000415856
  20 35.75 48.0777 0.000521959
  21 37.5833 48.6114 0.000713365
  22 39.4167 46.5709 0.000608027
  23 41.25 46.8309 0.000626859
  24 43.0833 54.1754 0.000448614
  25 44.9167 35.0517 0.00049657
  26 46.75 78.2883 0.000216431
  27 48.5833 0.213714 0.0020311
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1911000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 62.7083 -0.0010298
  3 4.58333 31.0766 -0.00104005
  4 6.41667 56.0363 -0.000862858
  5 8.25 43.9049 -0.000909841
  6 10.0833 47.9809 -0.000433912
  7 11.9167 47.066 -0.000391372
  8 13.75 46.3814 -0.000289686
  9 15.5833 47.9097 -0.00012619
  10 17.4167 47.0463 -0.000157926
  11 19.25 47.0609 2.8993e-05
  12 21.0833 49.9429 -5.59874e-05
  13 22.9167 48.1011 0.000218409
  14 24.75 49.3297 9.22982e-05
  15 26.5833 46.4526 -7.93474e-05
  16 28.4167 49.4217 7.64199e-05
  17 30.25 46.8186 -6.84821e-05
  18 32.0833 49.7331 0.000171755
  19 33.9167 45.9523 0.000163641
  20 35.75 48.1514 0.00010421
  21 37.5833 49.4289 0.000308642
  22 39.4167 47.1594 0.000335935
  23 41.25 48.504 0.000353568
  24 43.0833 52.8697 0.00057848
  25 44.9167 38.2531 0.00062008
